id1,id2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,MAR,RH
5594742,CWHvm1s,49.6811,-122.721703,377,7.6,15.9,-0.8,16.7,2405,453,7.3,35.1,236,1598,3815,53,251,119,294,175,300,-23.8,33.2,608,77,12.9,73
5219633,CWHvm1w,50.3299,-127.014397,306,7.7,15.1,1.1,13.9,3154,594,5.6,25.3,180,1488,3790,37,267,120,298,178,281,-20,33.2,581,41,-9999,75
4051222,CWHvm2n,52.3093,-127.295898,707,4.8,13.1,-3.9,17,3547,888,4.2,14.7,473,1061,4794,16,201,143,281,138,1005,-29.6,29.8,478,0,13.5,74
5559661,CWHvm2s,49.7571,-123.404999,793,5.6,14.1,-2.5,16.6,2726,564,5.7,24.9,382,1193,4518,23,209,138,281,143,685,-27.3,31.8,558,39,13.3,72
5375264,CWHvm2w,50.0885,-126.584198,708,5.7,13.9,-1,14.9,3719,633,4.2,21.9,335,1161,4480,21,218,140,285,145,836,-24.8,31.6,532,20,11.3,74
3409386,CWHwh1,53.3839,-132.013,134,6.6,13.7,0.3,13.4,1973,397,8.4,34.5,217,1225,4141,21,258,123,297,174,218,-21.5,30.8,462,42,-9999,79
3453953,CWHwh2,53.2807,-132.336304,402,5.3,12.7,-0.9,13.6,3092,676,4.9,18.8,308,970,4629,12,233,134,290,156,579,-23.7,29.6,416,0,-9999,80
2197408,CWHwm,56.0422,-129.890793,404,3.6,13.4,-7.6,21,1953,492,7,27.3,776,1030,5243,16,181,143,269,127,854,-34.7,30.6,435,74,9.7,72
2885852,CWHws1,54.5364,-128.779907,235,5.5,15.4,-6,21.4,1535,353,10.1,43.7,545,1356,4569,37,209,136,280,144,497,-31.5,32.8,529,140,9.8,72
3567588,CWHws2,53.2277,-127.2761,728,3.2,12.8,-7.6,20.4,1602,404,8.3,31.8,785,923,5375,12,169,155,266,111,718,-35.4,30,459,88,12.1,69
5603329,CWHxm1,49.7108,-124.938301,73,8.9,16.9,1.3,15.6,1368,228,13.8,74.3,150,1840,3391,80,272,113,296,183,94,-20.4,34.3,675,263,-9999,71
5655022,CWHxm2,49.6259,-125.0952,299,7.5,15.8,-0.2,16,2121,312,8.3,50.6,227,1554,3842,48,246,128,290,161,279,-22.8,33.3,631,186,-9999,71
5473868,ESSFdc1,49.671,-118.4552,1752,1.4,12.5,-9,21.5,956,280,11.9,44.8,1145,754,6055,8,136,167,254,87,577,-38.1,30.1,478,132,14.2,67
5711493,ESSFdc2,49.3988,-120.6894,1647,2,11.9,-7.4,19.3,944,191,12.7,62.4,941,728,5822,7,137,172,255,83,574,-36,29.6,484,220,15,66
4466033,ESSFdc3,51.4146,-120.053902,1557,1.4,12,-10.1,22.1,815,295,13.9,40.8,1186,767,6057,8,137,166,253,87,440,-39.3,29.9,478,120,12.5,65
4482679,ESSFdcp,51.3835,-120.011902,2100,-0.8,9.1,-11,20.1,999,331,9.2,27.6,1478,423,6854,2,112,174,246,72,657,-40.7,26.5,355,40,13.9,69
5429827,ESSFdcw,49.7501,-118.553703,1939,0.1,11,-9.7,20.6,1007,300,10.1,36.5,1321,560,6503,4,121,173,250,76,665,-39.2,28.3,392,89,15.1,68
5456960,ESSFdk1,49.3774,-114.749199,1749,0.9,12.6,-10.8,23.5,1069,358,10.2,35.3,1292,770,6204,8,136,165,249,84,631,-40.2,29.6,435,69,15.8,65
